Drug_ID	Target_ID	Y
drg_50733528	5L2M	3.301029996
drg_50733531	5L2N	3.447158031
drg_50733532	6MG5	2.880813592
drg_50735172	1G05	1.342422681
drg_50736613	4JPT	2.155336037
drg_50736967	5V24	2.602059991
drg_50737651	4RZ8	4.397940009
drg_50737676	4DFN	1.301029996
drg_50737714	4I0T	1.414973348
drg_50738851	5DQF	4.480006943
drg_50738856	3APW	4.9599996
drg_50739352	2UXP	5.130333768
drg_50739356	7SMP	5.130333768
drg_50739554	1SQN	4.653212514
drg_50739556	1HWI	4.557507202
drg_50739570	3FGD	5.130333768
drg_50739582	3BL1	5.130333768
drg_50742215	4NJD	2.897627091
drg_50743325	5Z90	3.281033367
drg_50743334	5WUU	2.908485019
drg_50743697	5T8E	-0.1426675036
drg_50743701	5T8J	0
drg_50743754	4WHW	2.544068044
drg_50744073	5NAW	2.322219295
drg_50744079	5NAT	4.301029996
drg_50744188	4NR8	3.612783857
drg_50745090	5DCZ	3.700011062
drg_50746637	6LJ1	4.763427994
drg_50746680	3N8I	4.505149978
drg_50746834	4XO6	1.301029996
drg_50747441	4JQG	2.568201724
drg_50747749	4BZ9	3.639984248
drg_50747758	4BZ8	3.169968174
drg_50747942	4CQF	4.700002397
drg_50750053	5RSW	5
drg_50750961	5UIQ	4.740362689
drg_50750967	5UIS	2.164352856
drg_50751011	5UIR	1.857332496
drg_50751108	5NCY	-0.1000001283
drg_50751198	5KDH	3.716003344
drg_50751334	5PGX	0.4771212547
drg_50751354	5PGU	0.903089987
drg_50751359	5PGV	1.72427587
drg_50751373	5PGY	1.832508913
drg_50751380	5PGW	1.278753601
drg_50751607	5YFY	1.875061263
drg_50751611	5YFZ	1.986771734
drg_50751612	5YG2	2.113943352
drg_50751614	5YFZ	2.041392685
drg_50751617	5GVL	1.62324929
drg_50751626	5GVN	1.954242509
drg_50752081	3MTL	2.361727836
drg_50752709	5U7K	0.8512583487
drg_50752733	5U7I	1.826074803
drg_50752737	5U7J	2.591064607
drg_50753043	5UWN	4
drg_50753069	5UWL	0.9731278536
drg_50753070	5UWM	2.551449998
drg_50753239	3T3Z	6
drg_50753261	5ER4	5.59206567
drg_50753274	7UQN	4.378579576
drg_50753353	5IJ6	6
drg_50753537	7DB6	4.929418926
drg_50753574	4E4A	6
drg_50753576	6LR4	5.673849977
drg_50753581	1Y9R	4.231979027
drg_50753621	6UUX	4.474216264
drg_50753624	5A7C	6
drg_50753629	6HQK	6
drg_50753710	1H61	5.033825694
drg_50753731	3Q95	6
drg_50753757	6TTM	6
drg_50753952	4OLC	4.840482487
drg_50753965	5XDE	5.58871978
drg_50754093	5QJQ	5.797821311
drg_50754122	4QP2	6
drg_50754137	7DBC	6
drg_50754168	7UGG	5.439963936
drg_50754194	7RHK	4.913919765
drg_50754411	7VLT	5.548143637
drg_50754553	3D4S	6
drg_50756559	1HWI	1.505149978
drg_50757254	5Y3N	1.897627091
drg_50757262	5Y3O	2.139879086
drg_50757821	5OQ4	3.932828767
drg_50758487	5WBZ	2.589949601
drg_50758501	5WBR	4.225050696
drg_50758508	5WBO	5.503790683
drg_50758519	5WBM	5.079998398
drg_50758523	5WBQ	3.200029267
drg_50758831	4JR5	0.9956351946
drg_50759357	5M39	4.380211242
drg_50759360	5M3A	3.301029996
drg_50759542	5XYX	2.698970004
drg_50760829	5KH7	5.544068044
drg_50760835	5WPB	5.431363764
drg_50760838	5KH3	4.740362689
drg_50760839	6CEE	4.84509804
drg_50761288	5V8Q	0.5563025008
drg_50761520	5KMJ	4.315760491
drg_50762385	5T1T	1.763427994
drg_50762430	6JEZ	4
drg_50762511	7DYQ	4
drg_50763128	5UZ0	1.204119983
drg_50763136	5UY8	0.6989700043
drg_50763469	5NRF	0.7323937598
drg_50763592	5KHX	2.875061263
drg_50765443	6C4D	0.1139433523
drg_50765766	6BH0	2.838849091
drg_50765768	6BH1	2.770852012
drg_50765769	6BGW	3.653212514
drg_50765772	6BGZ	3.146128036
drg_50765773	6BH5	2.633468456
drg_50765790	6BH0	2.826074803
drg_50765791	6BGY	2.462397998
drg_50765981	6B5J	1.897627091
drg_50768643	5K7G	1.62324929
drg_50768644	5K7I	1.579783597
drg_50768649	5K76	4.477121255
drg_50768655	1PWL	0.9542425094
drg_50768728	5K75	2.69019608
drg_50768829	5K72	1.770852012
drg_50769095	6HU2	2.414973348
drg_50769121	6HTT	2.079181246
drg_50769177	5YE8	6
drg_50769615	5DYW	4
drg_50769692	5NN0	4
drg_50770398	4RYL	1.278753601
drg_50770407	7AQE	2.127104798
drg_50770440	4QQN	2.463892989
drg_50770802	5K48	5.392696953
drg_50771509	4PVO	2.697229343
drg_50771823	4O3F	5.123851641
drg_50772568	4BV7	5
drg_50772674	1W3R	5.123851641
drg_50773282	5ZSF	5.123851641
drg_50773499	7XC4	5.123851641
drg_50774427	6FGD	5.123851641
drg_50774636	6M47	5.123851641
drg_50776159	1UWB	0.6989700043
drg_50776172	1REV	1.633468456
drg_50776474	1QF2	0.2041199827
drg_50778216	5XS2	0.84509804
drg_50778227	6F3E	1.342422681
drg_50778231	4CRL	1.079181246
drg_50779098	2C5F	0.9294189257
drg_50779104	6UR0	0.6434526765
drg_50779129	1P0P	0.1139433523
drg_50779445	5MQE	4.602059991
drg_50779448	5MPZ	5.658011397
drg_50780291	5MRH	4.800001828
drg_50780842	5Y64	2.556302501
drg_50780878	6CK6	0.3222192947
drg_50781592	6NFG	4.838849091
drg_50781595	6LRC	3.301029996
drg_50781601	5V8O	4.892094603
drg_50781602	6NFO	3.908485019
drg_50781937	6VJX	5.619999601
drg_50782734	7W1B	2.698970004
drg_50783922	5OPS	2.618048097
drg_50784031	7EBB	5.004665233
drg_50784966	5W8I	2.176091259
drg_50785395	5T6C	2.477121255
drg_50785679	6AX1	2.62324929
drg_50785773	5NOB	4.397940009
drg_50785821	5NSP	2.531478917
drg_50785856	6AXQ	4.995635195
drg_50786554	5WHC	4.898725182
drg_50786574	5UQV	2.875061263
drg_50786579	5UQX	3.127104798
drg_50786813	4ZW1	2.968482949
drg_50786901	5XVG	4.602059991
drg_50787794	8CXT	6.62324929
drg_50788434	1UWB	3.633468456
drg_50788595	1TOM	0.7781512504
drg_50788735	7W2C	5
drg_50788860	2OZ7	1.361727836
drg_50789063	5WGK	1.397940009
drg_50789513	5VH0	0.3010299957
drg_50789547	1B3D	1.113943352
drg_50789818	5WR2	4.43055877
drg_50792652	6BH3	1.954242509
drg_50797599	4BUL	5.477121255
drg_50801538	6FCF	4.499687083
drg_50801559	6FC8	4.152288344
drg_50804903	6F20	3.995635195
drg_50804969	5NHY	-0.09691001301
drg_50804996	6F1X	1.301029996
drg_50805003	6F23	0.6989700043
drg_50806372	5K32	0.2041199827
drg_50806872	5UER	4
drg_50809887	5K7K	1.556302501
drg_50810950	4A8V	6.204119983
drg_50811436	5VO4	5
drg_50813107	1MZC	-0.4202164034
drg_50813208	3KI5	2.152288344
drg_50813210	3KI2	1.653212514
drg_50813223	4JAJ	2.492760389
drg_50813317	4KZ6	1.301029996
drg_50815275	1XNX	2.397940009
drg_50816066	5XKM	1.72427587
drg_50816725	3QUD	2.161368002
drg_50819911	6IB0	3.176091259
drg_50819935	5J9Z	1.602059991
drg_50819936	5J9Y	0
drg_50820716	1TNL	1.51851394
drg_50820758	1MZC	-1.22184875
drg_50821856	1D1W	3.041392685
drg_50822201	3RAV	7.357934847
drg_50826708	4OK3	4.146128036
drg_50827422	5U5T	3.204119983
drg_50827428	5U62	3.113943352
drg_50827583	5H17	3.397940009
drg_50827585	5U5H	3.462397998
drg_50827591	5U5K	4.977723605
drg_50827705	5TFU	5
drg_50827724	5T1U	1.255272505
drg_50828767	4RG3	7.602059991
drg_50828782	4HM5	5.740362689
drg_50828790	3GZX	5.204119983
drg_50828812	7QU5	7.176091259
drg_50828814	4W57	6.568201724
drg_50828917	2VG7	3.361727836
drg_50829654	5MUO	4.716003344
drg_50830974	5FBX	1.146128036
drg_50831425	5UKM	4.941014244
drg_50831433	5UKL	5
drg_50831549	5UKK	4.23299611
drg_50832325	2GYW	6.336259552
drg_50834315	5FLT	2.832508913
drg_50835569	4C6X	3.602059991
drg_50836943	5OP4	1.986771734
drg_50837302	5XQX	2.612783857
drg_50840684	1E66	0.4424797691
drg_50841807	5JF8	5.176091259
drg_50841812	6ENN	6
drg_50841825	4OJQ	6
drg_50843680	3KEG	5.643452676
drg_50846537	5KCX	4.477121255
drg_50846867	1NHX	3.324282455
drg_50847506	7MM1	5.698970004
drg_50849153	2QJR	0.806179974
drg_50850294	5W85	3.204119983
drg_50851246	5TOE	3.397940009
drg_50851252	5TEX	2.602059991
drg_50851267	5TUR	4
drg_50851531	3KLP	0.9956351946
drg_50853287	1ISS	3.633468456
drg_50855569	4G5I	5.62324929
drg_50855635	2FJ0	0.748188027
drg_50856665	3K83	0.7781512504
drg_50856965	4ONN	3.477121255
drg_50857028	1QL8	1.51851394
drg_50857221	6TPK	5
drg_50857991	3BET	2.113943352
drg_50858829	2OOH	3.113943352
drg_50858833	2OOZ	3.84509804
drg_50860029	3HB4	1.643452676
drg_50861418	2ZA5	4.857332496
drg_50863261	3C45	3.851258349
drg_50863758	3CCC	5
drg_50863760	3CCB	4.477121255
drg_50863876	6CJH	3.579783597
drg_50863877	6CJ5	3.806179974
drg_50863963	1Q20	5.301029996
drg_50865040	6LRM	0
drg_50865654	1ZUC	-0.3010299957
drg_50867578	3O3E	6.698970004
drg_50867584	8AQK	6.698970004
drg_50868695	3BEL	0.7781512504
drg_50872197	6W1M	2.908485019
drg_50872297	7E38	3
drg_50872341	5IHH	3.361727836
drg_50872400	4KZQ	4.477121255
drg_50872413	6PYB	3.414973348
drg_50872416	2BGM	4.716003344
drg_50874397	7AXK	4.683497318
drg_50876200	4XDK	1.662757832
drg_50876201	4XDK	1.113943352
drg_50877575	3RD0	6.301029996
drg_50878663	2WNJ	2.037426498
drg_50878977	3E92	4.301029996
drg_50881420	8DKN	3
drg_50881421	4PVU	2.342422681
drg_50882592	8E9Y	5.124830149
drg_50882963	1DZP	6.539703239
drg_50885803	5NHJ	0.7323937598
drg_50885812	5NGU	2.568201724
drg_50885820	5NHV	0.4471580313
drg_50885821	5NHP	1.361727836
drg_50885824	5NHL	-0.5228787453
drg_50885842	5NHF	4
drg_50885846	5NHO	3.908485019
drg_50885850	5NHH	4.255272505
drg_50886018	4MQT	4.500003068
drg_50886020	5NAH	0.5051499783
drg_50886035	5FN0	3.2999429
drg_50886041	5NAG	1
drg_50886185	4NR6	3.390228362
drg_50886341	6N78	0.2304489214
drg_50886374	5MMP	0.903089987
drg_50886377	5MMN	1.477121255
drg_50887150	5X4Q	3.934498451
drg_50887409	5J4H	5.899999872
drg_50887414	5INH	3
drg_50887455	5MG2	0.7781512504
drg_50887607	5T4V	3.255272505
drg_50887611	5FE1	5
drg_50887640	5POD	3.322219295
drg_50887917	4IU6	2
drg_50888104	5NI0	4.301029996
drg_50888105	5NHZ	4.414973348
drg_50889783	5VSE	0.6020599913
drg_50889787	5VSD	0.6989700043
drg_50890183	4GQI	4.315970345
drg_50890187	4GR9	3.84509804
drg_50894279	5V84	4.301029996
drg_50896205	5W0I	1.568201724
drg_50896230	5W0F	2.505149978
drg_50896247	5W0Q	5
drg_50901686	6C91	3.792391689
drg_50901692	6BAW	4.240549248
drg_50905684	3IO7	4.301029996
drg_50905878	3H2M	5.33243846
drg_50906373	3I6M	2.544068044
drg_50907285	6VN4	4.176091259
drg_50907406	7OV5	4.301029996
drg_50907407	6HSC	4.301029996
drg_50907411	4YZ7	4.397940009
drg_50907578	2X2L	4.799340549
drg_50907579	2X2L	3.72427587
drg_50908837	1PGE	3
drg_50908838	1PGF	2.892094603
drg_50908851	1XM6	2.62324929
drg_50909848	6ANF	4.633468456
drg_50909850	3H5F	4.136720567
drg_50909853	4C1C	4.62324929
drg_50909860	6OVZ	6
drg_50910256	3L9H	0.903089987
drg_50910583	5VO2	3.278753601
drg_50912141	3F7U	2.390935107
drg_50912143	3F7B	1.806179974
drg_50912880	4KKY	5.819543936
drg_50913251	3MMX	5.301029996
drg_50914270	3MPT	4.198657087
drg_50914655	3MBL	1.255272505
drg_50916616	2XHD	4
drg_50916772	3RM8	2.84509804
drg_50916773	3RM9	4.113943352
drg_50916775	3RME	4.342422681
drg_50917326	4CZG	4.230448921
drg_50917327	5PO4	4.041392685
drg_50917329	4Y35	3.342422681
drg_50917344	2Q7Q	5
drg_50917346	4YRK	5
drg_50917349	7A1E	3.230448921
drg_50917907	4TPH	3.662757832
drg_50919616	2XX9	3.954242509
drg_50919626	2XXI	3.903089987
drg_50919656	2XXH	3.477121255
drg_50919667	2XX8	3.77815125
drg_50919675	2XX7	3.77815125
drg_50919908	6GCL	5.326335861
drg_50919910	4MSH	6
drg_50919911	6QOI	6.255272505
drg_50919915	2YHU	4.462397998
drg_50919917	4WCD	5.489958479
drg_50919918	4WCF	4.491361694
drg_50920140	2XA4	1.763427994
drg_50920184	4FN2	4.939519253
drg_50920192	4GIV	4.505149978
drg_50920217	3PJC	2.403120521
drg_50920593	3RAS	2.075546961
drg_50920603	3ANL	3.662757832
drg_50920604	3ANM	2.924279286
drg_50920605	3ANN	4.201397124
drg_50920767	7CS8	4.674861141
drg_50920768	7CSD	4.408239965
drg_50920862	5OLV	4.602059991
drg_50921230	3O95	0.7242758696
drg_50921264	3ANS	2.752048448
drg_50921265	3ANT	0.9294189257
drg_50921616	7KX6	2.278753601
drg_50921623	7K6H	2.380211242
drg_50922685	6EWE	3.491361694
drg_50922693	4PVO	1.903089987
drg_50922715	1Q84	4.698970004
drg_50922929	5JMX	3.913813852
drg_50923103	6F2N	2.301029996
drg_50923235	6ELG	4.903089987
drg_50923537	4EKP	5.737828506
drg_50924140	3KHJ	3.698970004
drg_50924745	1U5A	4.77815125
drg_50924806	6EUM	2.477121255
drg_50925661	5AIK	2
drg_50928178	4NPV	1.544068044
drg_50928346	3UDD	4.322219295
drg_50929386	3V5J	1.037426498
drg_50930845	7A4W	5
drg_50931508	4DBS	3.912222057
drg_50932216	6RY4	2.710117365
drg_50932287	4B5D	0.9731278536
drg_50932293	4FRR	0.748188027
drg_50932459	4A50	4.397940009
drg_50932473	4A50	4.397940009
drg_50932618	4DCE	3.663700925
drg_50933601	3T4V	6
drg_50934101	6G0W	3.719993826
drg_50934336	3VBW	3.77815125
drg_50934337	3VBV	4
drg_50934338	3VBX	4.230448921
drg_50934339	3VBY	4.447158031
drg_50934340	3VBT	4.568201724
drg_50934422	7DXG	0.9777236053
drg_50934797	6GXA	4.127104798
drg_50935038	4EEQ	4.740362689
drg_50935055	6YA6	4.477121255
drg_50935056	4ANM	3.167612673
drg_50935641	4EOX	-0.5528419687
drg_50935779	7YY3	5.472756449
drg_50935886	4DEH	2.786751422
drg_50936371	4AA5	5
drg_50936392	4AA4	0.949877704
drg_50936396	4AAC	0.8202014595
drg_50936585	6TQ7	1.602059991
drg_50936896	3TCP	0.4623979979
drg_50937163	5O13	0.6989700043
drg_50938416	4ALW	1.431363764
drg_50938430	4ALU	2.892651034
drg_50938739	4EE0	0.3692158574
drg_50938741	4EDZ	0.9169800473
drg_50938743	4EDY	3.170261715
drg_50938744	4EC0	2.926856709
drg_50939618	2Y4A	5.418301291
drg_50941479	4EFT	4.929418926
drg_50941499	6EY8	2.51851394
drg_50941512	4EFU	2.397940009
drg_50942251	5I0A	4.397940009
drg_50942661	5HLS	1.255272505
drg_50943826	6FT3	2.57634135
drg_50943829	6FT4	2.371067862
drg_50943833	6FSY	2.220108088
drg_50944362	7TTI	1.785329835
drg_50944907	4AOF	3.699999798
drg_50945886	3UPX	1.176091259
drg_50945989	4EMV	0.6989700043
drg_50945999	7CS5	4.53529412
drg_50946038	3VJM	2.021189299
drg_50946402	1F40	3.093421685
drg_50946747	5OSB	4.499687083
drg_50946792	3UZX	3.973127854
drg_50947226	5C37	1.477121255
drg_50947661	4F6V	4.380211242
drg_50947665	4F6X	4.656098202
drg_50948023	4G11	2.071882007
drg_50948037	4A55	1.447158031
drg_50949736	3VHK	4.698970004
drg_50949805	7B6K	3.380211242
drg_50949947	3V5T	4
drg_50951410	4DMX	5
drg_50951747	4G17	3.879669206
drg_50951841	4F4P	-0.2218487496
drg_50951961	4AU8	2.741151599
drg_50952124	3GMD	1.278753601
drg_50952353	4FCD	-0.5528419687
drg_50952463	7TCI	4.477121255
drg_50952528	1N8K	5.301029996
drg_50953245	5LWM	-0.8860566477
drg_50953320	6FTN	2.301029996
drg_50954146	3VJK	-0.5376020021
drg_50954162	3VJL	0.748188027
drg_50954781	4ANB	0.8195439355
drg_50954787	4AN9	1.643452676
drg_50955148	3UMX	2.612783857
drg_50955160	5VUB	2.650307523
drg_50955161	5VUC	0.3010299957
drg_50955165	5VUA	1.963787827
drg_50955394	5Q1Z	5
drg_50955439	5Y5N	3
drg_50955636	3QUE	1.602059991
drg_50957331	4FM5	2.041392685
drg_50957536	4G2F	2.477121255
drg_50958308	7EKT	2.475671188
drg_50960091	4MVX	4
drg_50960092	4MW5	3.92158244
drg_50960093	4PY2	3.638389408
drg_50960094	4MW0	3.57054294
drg_50960095	4MVY	3.73479983
drg_50960096	4MW1	3.818951312
drg_50960621	4FCR	4.477121255
drg_50960883	4FUL	2.949390007
drg_50961050	4G1F	1.230448921
drg_50962160	6CIC	5
drg_50963368	5NXM	4.220108088
drg_50963830	6QKK	4.544068044
drg_50963837	4DMY	3.602059991
drg_50963971	3WBL	3.698970004
drg_50964597	4AWI	0.8000293592
drg_50965145	4GLX	4.698970004
drg_50965528	3PDQ	2.255272505
drg_50965866	3FQH	2.755874856
drg_50966374	4FHJ	3.053078443
drg_50966991	4AZ0	1.579783597
drg_50966995	4AZ3	0.6989700043
drg_50967226	4FAM	4.477121255
drg_50968144	4AOI	1.204119983
drg_50968145	3ZBX	0.6989700043
drg_50968152	4AP7	0.84509804
drg_50968419	7ABD	4.079181246
drg_50969209	4A95	5.06069784
drg_50969210	4B14	4.653212514
drg_50969211	4B13	5.698970004
drg_50969255	5RH4	5
drg_50969256	4DO3	3.72427587
drg_50969450	4A9M	2.698970004
drg_50970574	5I2R	1.146128036
drg_50970624	5SI1	-1
drg_50970625	5SJT	-0.6989700043
drg_50970775	2PFE	4.792391689
drg_50970937	3V49	3.944482672
drg_50970940	3PKD	3.746634199
drg_50971175	5XI2	1.716003344
drg_50971181	5XI4	2.230448921
drg_50971184	5XI3	2.531478917
drg_50971540	4GL5	2.050379756
drg_50971872	7Q11	1.491361694
drg_50972005	4YZN	0.6020599913
drg_50972454	4G2L	4.728353782
drg_50973021	6N77	1.350248018
drg_50973056	4HGE	3.662757832
drg_50973730	4P38	0.9542425094
drg_50973809	4D44	1.113943352
drg_50973816	7AP6	1.079181246
drg_50973820	5I7F	0.903089987
drg_50973929	4HBY	3.643452676
drg_50973930	4HBW	3.278753601
drg_50973931	4HBX	3.681241237
drg_50973932	4NYV	4.361727836
drg_50974740	6HSG	3.380211242
drg_50974899	4BCD	5
drg_50976177	5LBZ	2.716003344
drg_50977170	4HGL	0.9542425094
drg_50977173	4HGT	0.6989700043
drg_50977408	1YSG	5.477121255
drg_50977501	1YSG	6.633468456
drg_50977690	4QXM	1.602059991
drg_50978830	7S9I	0.04139268516
drg_50978849	1I53	5.049218023
drg_50978853	5ARD	5.309630167
drg_50979324	4B0G	1.176091259
drg_50980182	2R9M	2.995635195
drg_50980622	5QOL	5
drg_50981144	3VW9	1.041392685
drg_50981168	3VYF	1
drg_50981170	3VYE	1.73239376
drg_50981171	3VYD	3
drg_50981515	4BBF	2.95927995
drg_50981928	3T0T	1.959041392
drg_50982367	4G1W	2.340444115
drg_50982634	4HEU	4.477121255
drg_50984258	6F2U	5
drg_50985453	7YEP	3
drg_50985640	6AOC	1.633468456
drg_50986234	1V97	1.176091259
drg_50987569	3K3I	3.278753601
drg_50987723	4BNT	5.410000003
drg_50988636	5N3J	5.699999997
drg_50988646	3DLP	5.269999991
drg_50988649	7SLW	6.32
drg_50988650	5S9B	5.299999997
drg_50988655	5RTH	5.29
drg_50988657	6PQW	5.239999993
drg_50989590	4MG9	3.152288344
drg_50989707	3L5U	0.6020599913
drg_50989752	3S74	0.7160033436
drg_50990483	6FMD	0.07918124605
drg_50990717	3S71	0.903089987
drg_50990862	6G07	2.40654018
drg_50990885	6FZU	5.334453751
drg_50990951	4X3T	4.826074803
drg_50990993	4WUP	1.568201724
drg_50990999	6SEY	1.176091259
drg_50991620	7V1O	5.257678575
drg_50991636	4CUS	5.698970004
drg_50991646	2ORL	5.698970004
drg_50991962	4C1D	4.040008636
drg_50996499	1D5J	4
drg_50996771	4UM3	0
drg_50996772	3U8N	-0.06048074738
drg_50996836	5YA5	2.278753601
drg_50996852	6GNN	3.839980558
drg_50996995	5LP6	3.989999902
drg_51001485	7VR7	3.698970004
drg_51001623	2IPF	1.200029267
drg_51001642	6ONK	5.079999987
drg_51001652	6I66	4.929999981
drg_51001659	4TV1	5.489999995
drg_51001660	4MGD	3.960000076
drg_51001666	1LI3	5.66
drg_51001680	6GR7	5.66
drg_51001720	7ZH6	4.370000034
drg_51001723	6I61	4.580000004
drg_51001727	3UZY	2.58000069
drg_51004204	2O2U	4
drg_51004213	2O0U	4
drg_51004809	7KOQ	0.04139268516
drg_51007255	3D3P	0.4996870826
drg_51009263	3FRG	0.5998830721
drg_51009740	3LLE	5
drg_51010053	3OWH	-0.519993057
drg_51011574	4Q33	1.113943352
drg_51011641	5U1W	1
drg_51013375	3IGG	1.977723605
drg_51013379	3IG7	0.9542425094
drg_51014751	2WAJ	2.600003087
drg_51016727	3U7K	1.462397998
drg_51019737	2ERZ	2.880001388
drg_51020064	6ELR	0.4771212547
drg_51020182	6Y2U	3.500000321
drg_51020427	2AJY	5.619999996
drg_51020708	3OUI	4.099999858
drg_51022221	3IPH	2.500003068
drg_51022629	2YIG	2.099991234
drg_51023136	3ZRK	2.099991234
drg_51023146	3ZRL	2.200001865
drg_51023152	3ZRM	2.099991234
drg_51023790	4WM7	4
drg_51025973	7CR4	4.819543936
drg_51027104	4AUA	3.857332496
drg_51027277	1YKI	4.944975908
drg_51027782	3WIK	4.428134794
drg_51027818	3AT3	2.041392685
drg_51028133	3V04	1.113943352
drg_51028134	3V01	1.397940009
drg_51028135	4MNE	1.544068044
drg_51028227	3S3I	3.505149978
drg_51028265	4E26	2.903089987
drg_51028606	4F63	3.400000617
drg_51028609	4F64	2.900000965
drg_51028611	4F65	1.800029359
drg_51029031	4B1F	2.079181246
drg_51030344	4BQP	0.4771212547
drg_51030359	5G0V	3.770852012
drg_51030364	4R9R	2.770852012
drg_51030542	4R9S	2.755874856
drg_51032314	7XIJ	4.301029996
drg_51032317	7XNG	3.399673721
drg_51032419	5XXH	3.832508913
drg_51032695	7UDG	1.447158031
drg_51035051	7F8U	-0.251811973
drg_51036145	3HNB	4.196176185
drg_51036266	3TGM	2.662757832
drg_51036318	7KAA	4.301029996
drg_51036345	5OP6	0.5440680444
drg_51037461	6DKI	0.3424226808
drg_51039231	7N4W	1.176091259
drg_51040236	5K3N	1.880813592
drg_51040250	5AX9	3.799340549
drg_51041366	4E8Z	2.361727836
drg_51042666	4GU6	3.041392685
drg_51042805	4HLW	3.633468456
drg_51042892	4I9U	5.886490725
drg_51042895	4I9N	6.342422681
drg_51042896	5RVU	6.301029996
drg_51043519	1OAX	6.153814864
drg_51043530	4I9I	2.968949681
drg_51043615	4QM1	1.301029996
drg_51043981	6LOB	2.222716471
drg_51045286	4HVG	4.477121255
drg_51045287	4HVD	3.738780558
drg_51045297	4HVI	2.557507202
drg_51045301	4HVH	2
drg_51045900	4HLE	2.190331698
drg_51046492	4GJC	1.954242509
drg_51046779	6HJI	5.776701184
drg_51046811	6FP4	7
drg_51048373	4HSG	2.681241237
drg_51049789	1DI9	2.103803721
drg_51050635	4HLD	4.431363764
drg_51051145	4GK3	2.45331834
drg_51052364	4HEV	3
drg_51053120	6CSS	4.338456494
drg_51053121	6CSQ	4.522835314
drg_51053122	6CSP	3.960470778
drg_51053349	4IDV	1.301029996
drg_51053350	7JXX	2.230448921
drg_51053351	4IDT	3.662757832
drg_51053531	4KEB	1.653212514
drg_51053532	4KFJ	1.77815125
drg_51054664	4BB4	3.766412847
drg_51055181	4EBW	3.322219295
drg_51055879	5Y1K	2.812913357
drg_51055886	5Y1Q	2.544068044
drg_51056263	5YOU	1.041392685
drg_51056353	4J0R	3.041392685
drg_51056360	4J0S	2.887054378
drg_51056555	5YOV	1.322219295
drg_51057000	4ZZI	0.6334684556
drg_51057006	4JT8	3.857332496
drg_51057012	4JSR	4.698970004
drg_51057609	3MQD	6.113943352
drg_51057742	4I0S	2.709269961
drg_51057744	4I0R	2.278753601
drg_51059906	4HXM	2.897627091
drg_51059920	4HXS	3.612783857
drg_51060325	5V3Q	1.447158031
drg_51060326	4YQM	1.491361694
drg_51062076	3ZEP	4.158362492
drg_51062094	4I6Q	2.342422681
drg_51062163	4JU4	4.477121255
drg_51062167	4J08	4.477121255
drg_51062171	4J0A	4.477121255
drg_51062645	4HYI	0.3010299957
drg_51062714	4J6I	2.086359831
drg_51063158	4JIK	2.924279286
drg_51063236	4IXE	2.176091259
drg_51063238	4QJZ	0.748188027
drg_51063240	4IXF	1.716003344
drg_51063246	4IXG	1.755874856
drg_51063469	3W1F	2.29666519
drg_51063749	4K69	1.602059991
drg_51063753	4K5Z	6
drg_51063758	6YYF	6
drg_51063760	7EAT	6
drg_51063761	5AKK	5.755874856
drg_51063762	4K2Y	6
drg_51064023	4CR5	5.146128036
drg_51064314	6NS0	4.301029996
drg_51064476	6TPG	0.3010299957
drg_51065236	4IVD	4
drg_51065238	4IVB	4
drg_51067325	3KQT	5
drg_51067386	4JNC	0.4771212547
drg_51068307	4XHD	0
drg_51068662	6N3Z	-0.3010299957
drg_51068683	4K9G	3.176091259
drg_51069226	4I6F	4.973127854
drg_51070337	4KP6	4
drg_51070489	3AI8	1.740362689
drg_51071207	3IKD	2.255272505
drg_51071214	3I6C	4.079181246
drg_51071371	3ZI0	4.113943352
drg_51071379	3ZHY	2.505149978
drg_51072223	4L52	1.079181246
drg_51072477	6UII	4.414973348
drg_51072804	4WDX	1.763427994
drg_51072820	4WDW	3.447158031
drg_51072824	4UVP	2.919078092
drg_51072826	4UVN	2.204119983
drg_51072827	4UVO	2.86332286
drg_51072829	4UVZ	2.681241237
drg_51072835	4UVS	2.505149978
drg_51072925	5XO8	4.707570176
drg_51073017	4JIA	1.342422681
drg_51073583	4LWW	1.462397998
drg_51073584	4KFN	0.9542425094
drg_51073784	4GMY	4
drg_51073940	3ZEI	2.012837225
drg_51073958	4JOA	3.201943063
drg_51074491	4L7F	2.86923172
drg_51074497	4KBK	1.954242509
drg_51074498	4KBA	1.62324929
drg_51074499	4KB8	1.806179974
drg_51074954	3WFG	2.079181246
drg_51074957	3WFF	2.819543936
drg_51075005	3TUH	1.707570176
drg_51075200	4KZ0	4.397940009
drg_51075225	4PS7	2.041392685
drg_51075331	4LI7	3.041392685
drg_51075342	4LI6	2.971739591
drg_51075839	4KRS	4.278753601
drg_51076305	4JLK	1.255272505
drg_51076311	4JLJ	2.361727836
drg_51076320	4JLM	1.477121255
drg_51077973	4IGF	4.212187604
drg_51077981	4IGE	5
drg_51078129	4LRG	2.146128036
drg_51078155	4LR6	4.51851394
drg_51078443	3ZCL	1.278753601
drg_51078452	3ZC5	0.7781512504
drg_51078476	4M0E	3.564666064
drg_51078838	4M49	3.903089987
drg_51079011	4KP7	2.079181246
drg_51079019	3R0I	2.886490725
drg_51079133	4MK8	3.698970004
drg_51079345	4BS4	4.542825427
drg_51079823	5OW8	3.838849091
drg_51079826	5OWC	1.414973348
drg_51080315	4MEO	4.62324929
