ids	Ligand	Target	Y
4YJN	CC(C)(C)n1nc(c(C(N)=O)c1N)-c1ccc2nc(OC3CCC3)ccc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YJN.pdb	0.755874856
4WG5	NC(=O)c1c(N)n(nc1-c1cnc2cc(OC3CCC3)ccc2c1)C1CCCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4WG5.pdb	1.079181246
5FC4	CS(=O)(=O)NC(=O)c1[nH]c2cc(Cl)ccc2c1CCCOc1cccc2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5FC4.pdb	2.301029996
6CMR	CC1(N)CCN(CC1)c1cnc(c(N)n1)-c1cccc(Cl)c1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6CMR.pdb	1.84509804
6OMU	Nc1ncnc(NCC2CCN(CC2)C(=O)C=C)c1-c1ccc(Oc2ccccc2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6OMU.pdb	3
7QK4	Cc1ncccc1-c1cnc(NCc2c3CCOc3ccc2F)n2cnnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7QK4.pdb	0.770852012
7QJU	CN(C)Cc1ccc(cc1)-c1cnc(NCc2cccc3OCCc23)n2cnnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7QJU.pdb	0.838849091
7P3C	CS(=O)(=O)c1ccc(cc1)-c1cnc(NCc2cccc3occc23)n2cnnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7P3C.pdb	1.572871602
5UOY	COc1ccc(Cn2c3sc4CN(CC5CCOCC5)CCc4c3c3ncnn3c2=O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5UOY.pdb	2
5UWF	COc1ccc(Cn2c3sc4CN(CCc4c3c3ncnn3c2=O)C(=O)C2CC2(F)F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5UWF.pdb	2
5UP0	Clc1ccc(Cn2c3sc4CCCCc4c3c3ncnn3c2=O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5UP0.pdb	2.740362689
5KX7	Cn1cc(cn1)-c1cccc(n1)C(=O)Nc1cn(C)nc1C(N)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5KX7.pdb	1.505149978
5SJG	Cc1cnc(C)n2nc(CCc3nc(cn3C)N3CCCC3=O)nc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5SJG.pdb	1.591064607
6VNK	N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6VNK.pdb	0
4YTI	CC[C@@](C)(Nc1ccnc(n1)-c1c[nH]c2ncccc12)C(=O)NCC(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YTI.pdb	1.301029996
4FK6	CS(=O)(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@@H]1C[C@H]2CC[C@@H]1C2	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4FK6.pdb	0
6VN8	CCS(=O)(=O)N1CC(CC#N)(C1)n1cc(cn1)-c1ncnc2[nH]ccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6VN8.pdb	-0.15490196
6CK3	CC1NC(=O)c2ccc(Nc3ccncn3)cc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6CK3.pdb	2.740362689
4HBM	CC[C@@H](CO)N1[C@@H]([C@H](C[C@H](CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4HBM.pdb	1.698970004
4OBP	Nc1ncnc2ccc(nc12)-c1ccnc(F)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4OBP.pdb	1.06069784
4OBQ	Nc1ncnc2ccc(cc12)-c1cc(F)cc(NC(=O)CN2CCCC2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4OBQ.pdb	1.767897616
7WCL	CCN1C(=O)N(Cc2cnc3[nH]c(CN4CCOCC4)cc3c12)c1c(F)c(OC)cc(OC)c1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7WCL.pdb	2
5KPK	CC1(C)CC(=O)C2=C(C1)Nc1n[nH]c(C3CC3)c1C2(C)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5KPK.pdb	2
5L8A	COc1ccc(CN2CCc3c(C2)c(nn3CCO)C(=O)NCc2ccccc2)c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5L8A.pdb	3.419955748
5L87	Cn1nc(C(=O)NCc2cccc3ccccc23)c2CN(Cc3c[nH]c4ccccc34)CCc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5L87.pdb	3.680335513
5FNT	CN(Cc1cc(ccc1Cl)[C@H](CC(O)=O)c1ccc2n(C)nnc2c1)S(=O)(=O)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5FNT.pdb	2.740362689
5FNS	CN(Cc1cc(ccc1Cl)C(CC(O)=O)c1ccc2n(C)nnc2c1)S(C)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5FNS.pdb	1.740362689
6X8G	Cn1cc(cn1)-c1cn2nccc2c(n1)-c1cnn(c1)[C@@]1(CC#N)C[C@@H](C1)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6X8G.pdb	1.204119983
4M3Q	CCCCNc1ncc(c(N[C@H]2CC[C@H](O)CC2)n1)-c1ccccn1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4M3Q.pdb	1.740362689
5I29	CN(C)C(=O)c1cccc(c1)-c1cn(C)c(=O)c2[nH]ccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5I29.pdb	1.72427587
5WHR	Fc1ccc2[nH]cc(C3CC(=O)NC3=O)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5WHR.pdb	2.176091259
5WHR	Fc1ccc2[nH]cc([C@H]3CC(=O)NC3=O)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5WHR.pdb	2.079181246
6PYY	Fc1ccc2[nH]cc([C@@H]3CC(=O)NC3=O)c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6PYY.pdb	4.698970004
6A93	Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6A93.pdb	0.556302501
4LA7	CCCN1C(=O)CCc2cc(NS(=O)(=O)Cc3ccc(C)cc3)ccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4LA7.pdb	2.017033339
5U6V	Cc1nnn2CCN(c3ccc(Cl)cc3)c3cc(ccc3-c12)-c1ccc(N)nc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5U6V.pdb	2
6CG1	OC(=O)c1ccncc1NCc1ccc(F)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6CG1.pdb	2
5VMP	COc1ccc2C(CNc3cnccc3C(O)=O)CCCc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5VMP.pdb	2
6TCU	COCCN1CCC(CNC(=O)c2n[nH]c3ccc(cc23)-c2cccc(F)c2F)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6TCU.pdb	1.301029996
5IRQ	CNC(=O)c1ccc2cc(ccc2c1)[C@@]1(O)CCn2cncc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5IRQ.pdb	0.602059991
6CIR	C[C@]12CC[C@H]3[C@@H](C\C(=N/O)[C@H]4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c1cccnc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6CIR.pdb	2.176091259
6CHI	C[C@]12CC[C@H]3[C@@H](CC(C(N)=O)=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c1cccnc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6CHI.pdb	2.079181246
2POU	NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/2POU.pdb	1.579783597
3F4X	NS(=O)(=O)c1cc(ccc1Cl)C1(O)NC(=O)c2ccccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3F4X.pdb	2.414973348
3DD0	CCOc1ccc2nc(sc2c1)S(N)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3DD0.pdb	0.903089987
6GVF	CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6GVF.pdb	2
7Z88	COc1ccc(nn1)C(O)c1cc(c(F)cc1Cl)-c1ncnc2cc(ccc12)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7Z88.pdb	1.267171728
7Z88	COc1ccc(nn1)[C@@H](O)c1cc(c(F)cc1Cl)-c1ncnc2cc(ccc12)N1CCOCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7Z88.pdb	0.477121255
4Y8C	CC(Nc1nc2n(ncc2c(=O)[nH]1)C1CCCC1)c1ccc(Cl)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4Y8C.pdb	0.77815125
5SIB	Cc1c(nc2ccc(CCc3nc(nn3C)N3CCCC3)nn12)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5SIB.pdb	1.079181246
5SF6	CC(C)Nc1nc(CCc2nc(nn2C)N2CCCC2)nn2c(C)c(C)nc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5SF6.pdb	0.477121255
5SH3	Cc1nc2c(cc(CCc3nc(nn3C)N3CCCC3)nn2c1C)S(C)(=O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5SH3.pdb	1.612783857
5SFB	CNC(=O)c1cc(CCc2nc(nn2C)N2CCCC2)nn2c(C)c(C)nc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5SFB.pdb	0.301029996
5SGN	Cc1nc2cc(c(CCc3nc(nn3C)N3CCCC3)nn2c1C)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5SGN.pdb	2.217483944
7RL2	CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7RL2.pdb	1.041392685
7R26	Nc1cc(c(cn1)-c1cc(nc(n1)N1CCOCC1)N1CCOCC1)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7R26.pdb	2.491361694
6BGU	CCCOC(c1cc2nccc(C(O)=O)c2[nH]1)c1ccccc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6BGU.pdb	2
5VMP	COc1ccc2[C@H](CNc3cnccc3C(O)=O)CCCc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5VMP.pdb	2.740362689
6ZRB	ClCC(=O)N1CCC(CC1)NC(=O)c1cc(on1)C1CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6ZRB.pdb	4.524979982
5I88	CC=CCn1cc(-c2cccc(c2)C(=O)N(C)C)c2cc[nH]c2c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5I88.pdb	2.51851394
6BQA	CN(C)C(=O)c1cccc(c1)-c1cn(CCC=C)c(=O)c2[nH]ccc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6BQA.pdb	2.041392685
7Z39	CC(C)NC(=O)COc1cccc(c1)-c1nc(Nc2ccc3[nH]ncc3c2)c2ccccc2n1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7Z39.pdb	4.117602692
3N8W	CC(C(O)=O)c1ccc(c(F)c1)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3N8W.pdb	5
4RYY	NCCC(O)c1cccc(OCC2CCCCC2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4RYY.pdb	2
4RYY	NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4RYY.pdb	2
7L0E	NCCC(O)c1cccc(OCC2CCC(F)(F)CC2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7L0E.pdb	2
4RYZ	NCC[C@H](O)c1cccc(OCC2CCCCC2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4RYZ.pdb	1.740362689
3MZ6	CN(C)c1ccc(cc1)C(=O)NCCCCCCC(=O)NO	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3MZ6.pdb	0.86332286
6HQY	COc1ccc(Cn2ccc3ccc(cc23)C(=O)NO)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6HQY.pdb	4.477121255
6UCG	O[C@@H]1CN(CC[C@H]1C(O)=O)c1nn(C(=O)c2c(Cl)cccc2C2CC2)c2cccc(F)c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6UCG.pdb	1.462397998
6DBM	Cn1cc(Nc2nccc(n2)N2C[C@@H]3CC[C@H](C2)N3C(=O)[C@@H]2CC2(F)F)cn1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6DBM.pdb	1.361727836
6VNX	C[C@@H]1[C@@H]2CN(C[C@]12NC(=O)[C@@H]1CC1(F)F)c1nc(Nc2cnn(C)c2)ncc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6VNX.pdb	1.447158031
6EL9	CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2n(ncc2c1)-c1ccc(=O)n(C)c1)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6EL9.pdb	2.198657087
7RJ6	CC(C)c1nnc(s1)-c1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7RJ6.pdb	1.740362689
5EML	OC(CNC(=O)COc1cccc2cccnc12)CN1CCc2ccccc2C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5EML.pdb	2
5EML	O[C@H](CNC(=O)COc1cccc2cccnc12)CN1CCc2ccccc2C1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5EML.pdb	2
3NCG	CC(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3NCG.pdb	2.10720997
4GKI	CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4GKI.pdb	1.491361694
3N51	Nc1ncnc2n(CC3CCNCC3)nc(Cc3cccc4ccccc34)c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3N51.pdb	1.176091259
3T3V	COc1ccc2cc(ccc2c1)-c1nn(C(C)C)c2ncnc(N)c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3T3V.pdb	0.77815125
3UQF	CCOc1ccc2cc(ccc2c1)-c1nn(C(C)C)c2ncnc(N)c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3UQF.pdb	0.698970004
3T3U	COc1ccc2cc(ccc2c1)-c1nn(CC2CCNCC2)c2ncnc(N)c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3T3U.pdb	0.69019608
4MXA	CCOc1ccc2cc(ccc2c1)-c1nn(CC2CCNCC2)c2ncnc(N)c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4MXA.pdb	0.579783597
4CBT	ONC(=O)[C@@H]1[C@@H]([C@H]1c1ccc(cc1)-c1ncc(F)cn1)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4CBT.pdb	1.77815125
4CBY	ONC(=O)[C@@H]1[C@@H]([C@H]1c1ccc(cc1)-c1cnco1)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4CBY.pdb	1.301029996
3UQG	Nc1ncnc2n(CC3CCNCC3)ncc12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3UQG.pdb	4
4JBV	CC(C)COc1ccc2cc(ccc2c1)-c1nn(CC2CCN(C)CC2)c2ncnc(N)c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4JBV.pdb	3.5774918
3V5P	COc1ccc(cc1C)-c1nn(CC2CCNCC2)c2ncnc(N)c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3V5P.pdb	4
5KU3	CC(=O)N1CCc2c(C1)c(Nc1ccc(cc1F)-c1cnn(C)c1)nn2C1CCOC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5KU3.pdb	1.477121255
5KTW	CC(C)NC(=O)c1cccc(Nc2nn(CC3CC3)c3CCN(Cc23)C(C)=O)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5KTW.pdb	1.301029996
5KU3	CC(=O)N1CCc2c(C1)c(Nc1ccc(cc1F)-c1cnn(C)c1)nn2[C@H]1CCOC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5KU3.pdb	1.342422681
5EMJ	Cn1cnc2ccc(cc12)-c1ccnc(NCC(O)CN2CCc3ccccc3C2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5EMJ.pdb	2
5EMJ	Cn1cnc2ccc(cc12)-c1ccnc(NC[C@H](O)CN2CCc3ccccc3C2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5EMJ.pdb	2
4N86	CC1(C)Oc2ccc3C[C@@H](COc3c2C=C1)c1ccc(O)cc1O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4N86.pdb	4.681241237
5VPT	C[C@@H](N1CN([C@H]2c3ccccc3CSc3ccccc23)n2ccc(=O)c(O)c2C1=O)C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5VPT.pdb	1.698970004
5XE1	Nc1nonc1C(Nc1ccc(F)c(Cl)c1)=NO	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5XE1.pdb	4.740362689
3W4K	Oc1n[nH]c(CCc2ccccc2)cc1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3W4K.pdb	0.579783597
5I89	C[C@@H]1CC(=O)Nc2cccc(-c3ccc4n(C)nc(C5CC5)c4c3)c2N1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5I89.pdb	1.69019608
5I83	C[C@@H](Oc1ccc2NC(=O)C[C@@H](C)Nc2c1)c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5I83.pdb	2.814247596
4YK0	C[C@@H]1CC(=O)Nc2ccccc2N1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YK0.pdb	3.328175661
5DBM	C[C@@H]1CC(=O)Nc2cccc(-c3cnn(c3)C(C)(C)C)c2N1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5DBM.pdb	2.658964843
5IV0	COc1cccc(c1)N(C)S(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5IV0.pdb	3.763427994
6P3T	CN(c1ccc2ccccc2c1)S(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6P3T.pdb	-0.619788758
6I10	Clc1ccc(Cn2cnc3n(ncc3c2=O)C2CCS(=O)(=O)C2)cc1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6I10.pdb	2.86569606
5A4Q	CC(=O)Nc1nc2ccc(Cl)cc2s1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5A4Q.pdb	3.301029996
3PTG	Cc1csc(NC(=O)CN2C(=O)CCc3ccccc23)c1-c1ncn[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3PTG.pdb	2
3RTP	O=C(CN1C(=O)CCc2ccccc12)Nc1scc(C#N)c1-c1ncn[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/3RTP.pdb	2
7ZIH	CCn1c2nc(Cc3nc4ccccc4[nH]3)n(Cc3ccccc3)c2c(=O)[nH]c1=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7ZIH.pdb	2.633468456
7ZIJ	O=c1[nH]c(=O)c2n(Cc3ccccc3)c(Cc3nc4ccccc4[nH]3)nc2n1C1CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7ZIJ.pdb	2.929418926
5W5V	CC(C)c1ccc2oc3nc(N)c(cc3c(=O)c2c1)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5W5V.pdb	2.991226076
6CQ4	Nc1nc2oc3ccc(cc3c(=O)c2cc1C(O)=O)C1CCC(F)(F)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6CQ4.pdb	2.568201724
6BNY	CC(C)c1ccc2oc3nc(N)c(cc3c(=O)c2c1)-c1nnn[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6BNY.pdb	2.255272505
6BOD	CCOC(=O)c1cc2c(nc1N)oc1ccc(cc1c2=O)C(C)C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6BOD.pdb	5.089905111
6CQ0	CN(C)CCCc1ccc2oc3nc(N)c(cc3c(=O)c2c1)C(O)=O	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6CQ0.pdb	3.575187845
4YQH	C(Cc1cnc2ccccc2n1)c1nc(c[nH]1)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YQH.pdb	2.698970004
5SE2	Cn1cc(nc1CCc1ccc2ccccc2n1)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5SE2.pdb	2.698970004
4YS7	Cc1cnc(C)c2nc(CCc3nc4c(ccc5ncccc45)n3C)nn12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4YS7.pdb	1
6DGT	Cc1nc2c(cc(cc2n1-c1ccnc2c(F)ccc(F)c12)-c1ccnc(N)c1F)-c1nnc[nH]1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6DGT.pdb	0.477121255
5EK2	Fc1cccc2-c3cncn3C(CC(=O)C3CCCCC3)c12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5EK2.pdb	2.740362689
5EK4	OC(CC1c2c(cccc2F)-c2cncn12)C1CCCCC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5EK4.pdb	3
6O3I	OC(CC1c2c(cccc2F)-c2cncn12)C1CCC(O)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6O3I.pdb	3
6O3I	O[C@H](C[C@H]1c2c(cccc2F)-c2cncn12)[C@H]1CC[C@H](O)CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6O3I.pdb	3
6HMK	Cc1ncc(Cn2c(=O)n(C)c3ccc(cc3c2=O)S(=O)(=O)NC2(C)CC2)s1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6HMK.pdb	2.683947131
5ML0	CN1CCCC(C1)Nc1cnn(C)c(=O)c1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5ML0.pdb	1.929418926
5ML0	CN1CCC[C@H](C1)Nc1cnn(C)c(=O)c1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5ML0.pdb	2.371067862
6WNY	C[C@@]1(N=C(N)S[C@]2(C[C@@H]12)C(=O)N1CCOCC1)c1cc(\C=C(/F)c2ccc(cn2)C#N)ccc1F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6WNY.pdb	0.238046103
5KML	Cc1onc(c1NC(=O)NCc1ccccc1C(F)(F)F)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5KML.pdb	2.544068044
5KMO	Cc1ncc(NC(=O)Nc2ccccn2)c(n1)-c1ccccc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5KMO.pdb	3.602059991
7URD	Cc1cc(ccn1)-c1ncc(CC(=O)Nc2ccc(cn2)-c2cnccn2)cc1C	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7URD.pdb	-0.420216403
6O2Z	Cc1nc(NCc2cc3cc(Cl)ccc3[nH]c2=O)ccc1C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6O2Z.pdb	1
7JNT	COc1cccc(CNC(=O)c2ccc-3c(OCc4cnccc-34)c2)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7JNT.pdb	0.800717078
6O2Y	COc1cc(NCc2cc3cc(Cl)ccc3[nH]c2=O)ccc1C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6O2Y.pdb	2.740362689
6MNY	NC(=O)c1c(N)n(nc1-c1ccc(Oc2ccc(F)cc2F)cc1)C1CCCN(C1)C#N	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6MNY.pdb	0.338456494
5CCL	O=C(NC1CCNCC1)c1ccc2NC(=O)Cc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5CCL.pdb	4.084576278
5V3H	Clc1ccc(Cn2cc(CN3CC(C3)NC(=O)c3cn(nn3)C3CC3)cn2)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5V3H.pdb	0.591064607
6YOJ	CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4NC(=O)CCc4c3)ncc2C(F)(F)F)c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6YOJ.pdb	3.041392685
6YID	CNC(=O)c1ccccc1Oc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Br	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6YID.pdb	2.301029996
6YJM	C[C@H]1CN(CCN1c1cc(F)cc(F)c1)C(=O)CC[C@]1(NC(=O)NC1=O)C1CC1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6YJM.pdb	1.361727836
4ZG9	OC(=O)CCN1C(=O)C2Cc3c(CN2C1=O)n(Cc1ccc(F)cc1)c1ccccc31	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZG9.pdb	2.698970004
4ZGA	Fc1ccc(Cn2c3CN4C(Cc3c3ccccc23)C(=O)NC4=O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZGA.pdb	2.698970004
4ZGA	Fc1ccc(Cn2c3CN4[C@@H](Cc3c3ccccc23)C(=O)NC4=O)cc1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZGA.pdb	2.698970004
4ZG9	OC(=O)CCN1C(=O)[C@@H]2Cc3c(CN2C1=O)n(Cc1ccc(F)cc1)c1ccccc31	/home/ahr/Desktop/bindingDB_IC50_v2/structures/4ZG9.pdb	2.698970004
6WU8	CC1(N)CCN(CC1)c1cnc2c(n[nH]c2n1)-c1cccc(Cl)c1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6WU8.pdb	2.041392685
7R7D	CNc1nccc(-c2n[nH]c3nc(cnc23)N2CCC(C)(N)CC2)c1Cl	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7R7D.pdb	2.10720997
7BJD	CNc1nc(Nc2cn(nc2C)C(C)(C)C#N)ncc1C(F)(F)F	/home/ahr/Desktop/bindingDB_IC50_v2/structures/7BJD.pdb	1.477121255
5V1B	N#Cc1ccc(cc1)-c1cccc2ncnn12	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5V1B.pdb	1.531478917
6F6I	Fc1ccc(cc1)[C@@H]1CCNC[C@H]1COc1ccc2OCOc2c1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/6F6I.pdb	3.73239376
5I58	Cc1ncc(CNC(=O)c2cnc(CNS(=O)(=O)c3ccc(F)c(Cl)c3)cn2)s1	/home/ahr/Desktop/bindingDB_IC50_v2/structures/5I58.pdb	1.785329835
