Drug_ID	Drug
drg_395586	Nc1nc(N)nc(n1)-c1ccccc1Cl
drg_395601	Nc1ncnc2ccc(cc12)-c1cccc(Cl)c1
drg_395606	Cc1c[nH]nc1C1CCCN(C1)c1ccc2ncnc(N)c2n1
drg_395627	CC(C)NC(=O)n1c2CN(CCc2cc1-c1ccccc1)S(=O)(=O)c1cccs1
drg_395822	CN(C)C(=O)c1ccc(N2CC[C@H](NS(=O)(=O)\C=C\c3ccc(Cl)s3)C2=O)c(F)c1
drg_397397	OC(=O)C(Cl)Cl
drg_397398	C[C@@H]1C[C@H]2O[C@@H]2\C=C/C=C/C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
drg_397400	Oc1cc(O)c(cc1Br)C(=O)N1Cc2ccccc2C1
drg_397401	Oc1ccc(C(=O)N2Cc3ccccc3C2)c(O)c1
drg_397402	Oc1ccc(c(O)c1)S(=O)(=O)N1Cc2ccccc2C1
drg_397422	Oc1ccc2CN(Cc2c1)S(=O)(=O)c1ccc(O)cc1O
drg_397430	Oc1ccc(c(O)c1)S(=O)(=O)N1Cc2cc(O)cc(O)c2C1
drg_397482	C\C(CO)=C/CNc1ncnc2[nH]cnc12
drg_399564	Cc1cc(Nc2nc(nc3ccccc23)-c2ccccc2)n[nH]1
drg_399867	OC(=O)c1cnccn1
drg_399914	CN1C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1
drg_401414	Cc1ccc2[nH]c(=O)c(CN(CCO)C(=O)Nc3ccccc3F)cc2c1
drg_401416	COc1cccc(NC(=S)N(CCO)Cc2cc3cc(C)c(C)cc3[nH]c2=O)c1
drg_401420	COC1CCC(OC)C(C1)NC(=O)CN1CCN(Cc2ccc3OCOc3c2)CC1
drg_401421	C1CCc2c(C1)c(nc1sc3c(nnnc3c21)N1CCNCC1)N1CCOCC1
drg_401491	CNC(=O)c1cccc(Nc2nccc(n2)N2CC(C2)Oc2ccc(F)cc2C)c1
drg_404116	COc1ccc2n(cc(CC(O)=O)c2c1)C(=O)c1ccc(Cl)cc1
drg_404280	Fc1cccc(c1)C(=O)N\N=C\c1ccc(Sc2ccccn2)o1
drg_404286	Cc1nc2c(cccc2n1-c1ccc(s1)C(=O)NC1CC1)C#N
drg_404288	Cc1nnc2c3ccccc3c(nn12)N1CCc2ccccc2C1
drg_404289	CCOc1cccc(=O)c2c(C)n(Cc3ccc(Cl)cc3)c(C)c12
drg_404367	O=C(Nc1nccs1)Nc1cccc(c1)S(=O)(=O)N1CCN(CC1)c1ccccn1
drg_404368	O=C(Nc1nccs1)Nc1cccc(c1)S(=O)(=O)NCCc1c[nH]c2ccccc12
drg_404369	CNC(=O)COc1cccc(Nc2cc(Cl)ccn2)c1
drg_404377	Cc1ccc(OCc2nc(cs2)C(=O)NC2CCS(=O)(=O)C2)cc1
drg_406533	C\C(C=C)=C/C1(C)SC(=O)C(C)=C1O
drg_406692	CN1C(C(=O)Nc2ncc(C)s2)=C(O)c2ccccc2S1(=O)=O
drg_406748	COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O
drg_408344	Oc1ccccc1C(=O)Nc1ccccc1
drg_408513	COc1cc(CC=C)ccc1O
drg_408697	OC(=O)\C=C\c1ccccc1
drg_408710	CC(=O)Nc1nc(C)cs1
drg_408863	CN1C(=N)NC(C1=O)(c1ccccc1)c1cccc(c1)-c1cccnc1
drg_408865	COc1cccc(c1)-c1cccc(c1)C1(NC(=N)N(C)C1=O)c1ccccc1
drg_409363	CCS(=O)(=O)Nc1cccc(Cc2nn(C(C)C)c3ncnc(N)c23)c1
drg_410392	CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
drg_410401	Oc1ccc(\C=C\C(=O)c2ccc(O)cc2O)cc1
drg_410405	COc1ccccc1\C=C\C(=O)c1ccc(O)cc1O
drg_410422	Oc1ccc(C(=O)\C=C\c2ccc(O)c(O)c2)c(O)c1
drg_410499	O=C(\C=C\C=C\c1ccc2OCOc2c1)N1CCCCC1
drg_410519	CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1
drg_411915	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
drg_413019	OC(=O)c1ccc2cccc(O)c2n1
drg_413072	CN1CCC(COc2cnc(nc2)-c2cccc(Cn3nc(ccc3=O)-c3cccc(c3)C#N)c2)CC1
drg_413130	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O
drg_413586	Cc1ccc(cc1)S(N)(=O)=O
drg_413642	Cc1occc(=S)c1O
drg_415273	CCOC(=O)c1cncn1C(C)c1ccccc1
drg_415345	CNC(=O)CC1COc2cc(F)ccc2N1C(=O)c1ccc2OCC(=O)Nc2c1
drg_415346	CNC(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2OCC(=O)Nc2c1
drg_415591	Cc1ccc(O)cc1C
drg_416555	C[C@H]1NC(=O)c2cc([nH]c12)-c1cccc2c1nc(NC(C)(C)C)n(C)c2=O
drg_417259	CCCCN(Cc1ccc(cc1)C(=O)NO)C(=O)Nc1ccccc1
drg_417303	O=C(NCCc1ccccc1)Nc1ccc2[nH]ncc2c1
drg_418217	CN(C1CC1)c1nc(CCc2nc3c(C)ncc(C)n3n2)n(C)n1
drg_418220	Cc1cnc(C)c2nc(CCc3nc(nn3C)N3CCCC3)nn12
drg_418222	Cc1nc2ccccc2nc1CCc1nc(nn1C)N1CCCC1
drg_418224	Cc1cnc(C)c2nc(CCc3nc(N4CCCC4)n(C)n3)nn12
drg_418232	Cn1nc(nc1CCc1nc2ccc(Cl)cn2n1)N1CCCC1
drg_418244	Cc1cc(Cl)c(C)n2nc(CCc3nc(nn3C)N3CCCC3)nc12
drg_418247	Cc1nc(C)c2nc(CCc3nc(nn3C)N3CCCC3)nn2c1C
drg_418248	Cc1nc(C)n2nc(CCc3nc(nn3C)N3CCCC3)nc2c1C
drg_418250	Cc1nc(C)n2nc(CCc3nc(nn3C)N3CCCC3)nc2c1Cl
drg_418255	Cc1cnc(C)c2nc(CCc3nc(nn3C)N3CCCCC3)nn12
drg_418256	CCc1ncc(C)c2nc(CCc3nc(nn3C)N3CCCC3)nn12
drg_418257	CC1CCCN1c1nc(CCc2nc3c(C)ncc(C)n3n2)n(C)n1
drg_418262	Cn1nc(nc1CCc1nc2ccc3ccccc3n2n1)N1CCCC1
drg_418281	CCc1cnc(C)n2nc(CCc3nc(nn3C)N3CCCC3)nc12
drg_418302	Cc1cnc(C)c2nc(CCc3nc(nn3C)N3CC[C@@H](F)C3)nn12
drg_418306	C[C@H]1CCCN1c1nc(CCc2nc3c(C)ncc(C)n3n2)n(C)n1
drg_418321	C[C@H]1CCN(C1)c1nc(CCc2nc3c(C)ncc(C)n3n2)n(C)n1
drg_418325	Cc1cnc(C)n2nc(CCc3nc(nn3C)N3CCC[C@@H]3C(F)(F)F)nc12
drg_418337	Cc1cnc(C)c2nc(CCc3nc(nn3C)N3CCC(C3)C(F)F)nn12
drg_420872	COc1ccc(Nc2cc3c(cccc3cn2)-c2cnn(C)c2)c(OC)c1
drg_420873	COc1cc(ccc1Nc1ncc2ccnc(-c3cnn(C)c3)c2n1)-c1cnn(C)c1
drg_420894	COc1cc(ccc1Nc1ncc2ccnc(NC3CCCCC3)c2n1)-c1cnn(C)c1
drg_420907	COc1cc(ccc1Nc1ncc2ccnc(NCC(C)(C)C)c2n1)-c1cnn(C)c1
drg_421020	CCOc1cc(ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1)-c1nncn1C
drg_424011	OC(=O)\C=C\c1ccccc1O
drg_424032	Oc1cc(O)c2C(=O)CC(Oc2c1)c1ccccc1
drg_429616	COC(=N)c1nc2ccc3ncnc(Nc4ccc(OC)cc4F)c3c2s1
drg_429798	COc1cc(O)cc(CCc2ccccc2O)c1
drg_429851	COc1cc(O)c(cc1CC=C(C)C)C(=O)\C=C\c1ccc(O)cc1
drg_430165	CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O
drg_433142	CC(C)c1ccc(C)cc1O
drg_433146	COc1cc(C=O)ccc1O
drg_433148	CC(C)c1ccc(C)cc1
drg_434591	Cc1cncc(n1)-c1cc2n(ncc2cn1)-c1cccc(n1)C1CNCCC1(F)F
drg_435063	ONC(=O)c1cnc(NC2(CCC(F)(F)CC2)c2ccccc2)nc1
drg_435697	O=C1CCCC2=C1C1(CCCC1)N=C(Nc1nc3ccccc3o1)N2
drg_436742	O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1
drg_439052	COc1cc(ccc1-c1cn[nH]c1)C(=O)N[C@H](CO)c1ccccc1
drg_443673	COc1cc(cc2nc(NC(CF)c3cccc(Cl)c3)oc12)C(=O)N1CC(C)OCC1CCO
drg_443712	Cc1cccc(c1)-c1cc(N)nc2[nH]cc(C#N)c12
drg_443714	Cc1cccc(c1)-c1cc(Nc2ccn(C)n2)nc2[nH]cc(C#N)c12
drg_448510	C[C@H]1CN(C[C@@H](C)O1)c1cc(ncn1)-c1n[nH]c2ccc(OC3(C)CC3)cc12
drg_448949	ONC(=O)[C@]1(F)[C@@H]([C@H]1c1ccc(cc1)-c1ncc(F)cn1)c1ccccc1
drg_452105	O=C(CCSc1nc2ccccc2c(=O)[nH]1)N[C@H]1CC[C@@H](CC1)c1nnc(o1)-c1ccccc1
drg_452114	O=C(CCSc1nc2ccccc2c(=O)[nH]1)N[C@H]1CC[C@@H](CC1)Oc1ccc(cc1)C#N
drg_453031	O=c1cc(oc2c(csc12)-c1ccc2OCCOc2c1)N1CCOCC1
drg_453033	ONC(=O)c1ccc(cc1)-c1csc2c1oc(cc2=O)N1CCOCC1
drg_453035	CCOC(=O)c1ccc(cc1)-c1csc2c1oc(cc2=O)N1CCOCC1
drg_455052	O=C1N(C2CCC(=O)NC2=O)C(=O)c2ccccc12
drg_455053	Nc1cccc2C(=O)N(Cc12)C1CCC(=O)NC1=O
drg_455057	O=C1N([C@H]2CCC(=O)NC2=O)C(=O)c2ccccc12
drg_455058	O=C1N([C@@H]2CCC(=O)NC2=O)C(=O)c2ccccc12
drg_455096	O=C1N(Cc2c1cccc2OCc1ccc(CN2CCOCC2)cc1)[C@H]1CCC(=O)NC1=O
drg_455159	C[C@H]1CC[C@@H]2C[C@H](C[C@@](O)(O2)[C@@H]2CSC(=O)N2)OC(=O)\C=C(C)/CC\C=C\C=C/1
drg_455195	CC(C)c1ccccc1-c1ncc(C)c(NCc2ccc(cc2)-n2ccnn2)n1
drg_455257	COc1ccccc1C(=O)Nc1cc2n(C)c(=O)n(C)c2cc1N1CCCC1
drg_455258	COc1cc2n(C)c(=O)n(C)c2cc1NS(=O)(=O)c1ccc(Br)cc1C
drg_455259	COc1cc(ccc1S(=O)(=O)Nc1ccc2n(C)c(=O)c(C)cc2c1)C#N
drg_456627	O=C1N(Cc2c1cccc2OCc1ccc(CN2CCOCC2)cc1)C1CCC(=O)NC1=O
drg_456651	Cc1nc2cccc(N)c2c(=O)n1C1CCC(=O)NC1=O
drg_471562	Cc1ccc(Cl)cc1-n1cc(cc1C(N)=O)-c1ncnn2cccc12
drg_474583	Oc1cccc(O)c1
drg_474597	Oc1ccc(cc1)-c1ccc(O)cc1
drg_474599	CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C
drg_474603	Oc1ccc(cc1)C(=O)c1ccc(O)cc1
drg_474607	Cc1cc(O)ccc1O
drg_474654	OC(CNC(=O)c1cccc(c1)-c1ccccn1)CN1CCc2ccccc2C1
drg_474669	OC(CNC(=O)c1cccc(NC2CCOCC2)c1)CN1CCc2ccccc2C1
drg_474673	O[C@@H](CNC(=O)c1cccc(c1)-c1ccccn1)CN1CCc2ccccc2C1
drg_474697	O[C@@H](CNC(=O)c1cccc(NC2CCOCC2)c1)CN1CCc2ccccc2C1
drg_474819	O[C@@H](CNC(=O)c1cc(NC2COC2)ncn1)CN1CCc2ccccc2C1
drg_474841	O[C@@H](CNC(=O)c1ccnc(NC2CCC2)c1)CN1CCc2ccccc2C1
drg_475625	FC(F)(F)Oc1cccc(c1)S(=O)(=O)c1ccc(CNC(Nc2ccncc2)=NC#N)cc1
drg_476030	CC1(C)NC(=O)c2ccc(Nc3ccncn3)c(=O)n12
drg_476569	CCCCOc1cncc(c1)-c1nnc2c(C)nc3ccc(CN4CCOCC4)cc3n12
drg_479094	COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1
drg_480843	Cc1cc(nc(\C=C\c2ccc3ccccc3n2)n1)N1CCCC1
drg_483415	CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CC1
drg_483738	CC(C)Nc1cc(Nc2nc3ccnn3cc2F)ncc1C(=O)NC[C@@H](F)C(C)(C)O
drg_492268	Oc1cc2ccc(cc2[nH]c1=O)-c1ccc(F)cc1
drg_493601	OC(=O)Cc1cccc(CSc2nc(-c3cccs3)c(C#N)c(=O)[nH]2)c1
drg_501583	OC(=O)c1ccnc(c1)-n1nccc1-c1cccc(O)c1
drg_522620	Cn1c(nc2sc(nc2c1=O)N1CCC[C@@H]1C(=O)NCc1ccccc1)C1CCOCC1
drg_529612	CO[C@H](C(=O)Nc1nnc(N[C@@H]2CCN(C2)c2cccnn2)s1)c1ccccc1
drg_532038	CN(C)c1cc2OCOc2cc1Sc1nc2c(N)nccc2n1CCNCC(C)(C)C
drg_532365	C[C@@H](Nc1nc(N[C@H](C)C2CC2)nc(n1)-c1cccc(n1)C(F)(F)F)C1CC1
drg_532577	C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(n1)-c1cccc(Cl)n1)C(F)(F)F
drg_532700	CC(Nc1nc(NC(C)C(F)(F)F)nc(n1)-c1cccc(Cl)n1)C(F)(F)F
drg_535727	CC(C)c1cc([nH]n1)C(=O)N1CC[C@H](C1)NC(=O)C1CC1
drg_535757	CC(C)c1cc([nH]n1)C(=O)N1CCC(C1)n1cc(Br)cn1
drg_535849	CC(C)c1cc([nH]n1)C(=O)N1CCC(C1)NC(=O)C1CC1
drg_537906	O[C@@H]1c2c(ccc(Oc3cc(F)cc(c3)C#N)c2C(F)F)S(=O)(=O)C1(F)F
drg_537932	OC1c2c(ccc(Oc3cc(F)cc(c3)C#N)c2C(F)F)S(=O)(=O)C1(F)F
drg_538562	OCCn1cnc(c1-c1ccc2ncc(C#N)n2n1)-c1ccc(F)c(Cl)c1
drg_540086	COc1ccc(cc1F)-c1c(nc(N2CCC(N)CC2)n(C)c1=O)-c1ccc(C#N)c(F)c1
drg_542845	CCS(=O)(=O)Nc1cccc(c1)-c1cn(C)c(=O)c2ccccc12
drg_542874	Cn1cc(cn1)-c1ccc2c(c1)c(cn(C)c2=O)-c1cccc(NS(C)(=O)=O)c1
drg_542911	CCS(=O)(=O)c1ccc(OC)c(c1)-c1cn(C)c(=O)c2ccc(cc12)-c1cnn(C)c1
drg_544004	CC(C)C1(c2c(C)n[nH]c2OC(N)=C1C#N)c1cc(cc(c1)C(F)(F)F)N1CCCC1
drg_544006	CC(C)C1(c2c(C)n[nH]c2OC(N)=C1C#N)c1cc(CO)cc(c1)-c1ccccc1
drg_545126	CCOc1ccc2cc(ccc2c1)-c1nn(CC2CCN(C)CC2)c2ncnc(N)c12
drg_545178	CC(C)(C)n1nc(c(C(N)=O)c1N)-c1ccc2ccccc2n1
drg_545186	CCOc1ccc2cc(cnc2c1)-c1nn(c(N)c1C(N)=O)C(C)(C)C
drg_545254	CC(C)(C)n1nc(c(C(N)=O)c1N)-c1ccc2nc(OC3CCC3)ccc2c1
drg_545264	NC(=O)c1c(N)n(nc1-c1cnc2cc(OC3CCC3)ccc2c1)C1CCCCC1
drg_551699	CS(=O)(=O)NC(=O)c1[nH]c2cc(Cl)ccc2c1CCCOc1cccc2ccccc12
drg_551842	CC1(N)CCN(CC1)c1cnc(c(N)n1)-c1cccc(Cl)c1Cl
drg_555928	Nc1ncnc(NCC2CCN(CC2)C(=O)C=C)c1-c1ccc(Oc2ccccc2)cc1
drg_556203	Cc1ncccc1-c1cnc(NCc2c3CCOc3ccc2F)n2cnnc12
drg_556230	CN(C)Cc1ccc(cc1)-c1cnc(NCc2cccc3OCCc23)n2cnnc12
drg_556819	CS(=O)(=O)c1ccc(cc1)-c1cnc(NCc2cccc3occc23)n2cnnc12
drg_558292	COc1ccc(Cn2c3sc4CN(CC5CCOCC5)CCc4c3c3ncnn3c2=O)cc1
drg_558336	COc1ccc(Cn2c3sc4CN(CCc4c3c3ncnn3c2=O)C(=O)C2CC2(F)F)cc1
drg_558393	Clc1ccc(Cn2c3sc4CCCCc4c3c3ncnn3c2=O)cc1
drg_560677	Cn1cc(cn1)-c1cccc(n1)C(=O)Nc1cn(C)nc1C(N)=O
drg_562053	Cc1cnc(C)n2nc(CCc3nc(cn3C)N3CCCC3=O)nc12
drg_562438	N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12
drg_562442	CC[C@@](C)(Nc1ccnc(n1)-c1c[nH]c2ncccc12)C(=O)NCC(F)(F)F
drg_562462	CS(=O)(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@@H]1C[C@H]2CC[C@@H]1C2
drg_562482	CCS(=O)(=O)N1CC(CC#N)(C1)n1cc(cn1)-c1ncnc2[nH]ccc12
drg_569821	CC1NC(=O)c2ccc(Nc3ccncn3)cc12
drg_572861	CC[C@@H](CO)N1[C@@H]([C@H](C[C@H](CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
drg_573475	Nc1ncnc2ccc(nc12)-c1ccnc(F)c1
drg_573524	Nc1ncnc2ccc(cc12)-c1cc(F)cc(NC(=O)CN2CCCC2)c1
drg_576608	CCN1C(=O)N(Cc2cnc3[nH]c(CN4CCOCC4)cc3c12)c1c(F)c(OC)cc(OC)c1F
drg_580756	CC1(C)CC(=O)C2=C(C1)Nc1n[nH]c(C3CC3)c1C2(C)c1ccccc1
drg_582784	COc1ccc(CN2CCc3c(C2)c(nn3CCO)C(=O)NCc2ccccc2)c2ccccc12
drg_582806	Cn1nc(C(=O)NCc2cccc3ccccc23)c2CN(Cc3c[nH]c4ccccc34)CCc12
drg_584706	CN(Cc1cc(ccc1Cl)[C@H](CC(O)=O)c1ccc2n(C)nnc2c1)S(=O)(=O)c1ccccc1
drg_584785	CN(Cc1cc(ccc1Cl)C(CC(O)=O)c1ccc2n(C)nnc2c1)S(C)(=O)=O
drg_587114	Cn1cc(cn1)-c1cn2nccc2c(n1)-c1cnn(c1)[C@@]1(CC#N)C[C@@H](C1)C#N
drg_591694	CCCCNc1ncc(c(N[C@H]2CC[C@H](O)CC2)n1)-c1ccccn1
drg_597442	CN(C)C(=O)c1cccc(c1)-c1cn(C)c(=O)c2[nH]ccc12
drg_599865	Fc1ccc2[nH]cc(C3CC(=O)NC3=O)c2c1
drg_599867	Fc1ccc2[nH]cc([C@H]3CC(=O)NC3=O)c2c1
drg_599868	Fc1ccc2[nH]cc([C@@H]3CC(=O)NC3=O)c2c1
drg_605114	Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12
drg_605121	CCCN1C(=O)CCc2cc(NS(=O)(=O)Cc3ccc(C)cc3)ccc12
drg_606450	Cc1nnn2CCN(c3ccc(Cl)cc3)c3cc(ccc3-c12)-c1ccc(N)nc1
drg_607087	OC(=O)c1ccncc1NCc1ccc(F)cc1
drg_607236	COc1ccc2C(CNc3cnccc3C(O)=O)CCCc2c1
drg_607833	COCCN1CCC(CNC(=O)c2n[nH]c3ccc(cc23)-c2cccc(F)c2F)CC1
drg_610917	CNC(=O)c1ccc2cc(ccc2c1)[C@@]1(O)CCn2cncc12
drg_610924	C[C@]12CC[C@H]3[C@@H](C\C(=N/O)[C@H]4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c1cccnc1
drg_610928	C[C@]12CC[C@H]3[C@@H](CC(C(N)=O)=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c1cccnc1
drg_612200	NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O
drg_612207	NS(=O)(=O)c1cc(ccc1Cl)C1(O)NC(=O)c2ccccc12
drg_612208	CCOc1ccc2nc(sc2c1)S(N)(=O)=O
drg_615759	CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc12
drg_616383	COc1ccc(nn1)C(O)c1cc(c(F)cc1Cl)-c1ncnc2cc(ccc12)N1CCOCC1
drg_616397	COc1ccc(nn1)[C@@H](O)c1cc(c(F)cc1Cl)-c1ncnc2cc(ccc12)N1CCOCC1
drg_620561	CC(Nc1nc2n(ncc2c(=O)[nH]1)C1CCCC1)c1ccc(Cl)cc1
drg_620613	Cc1c(nc2ccc(CCc3nc(nn3C)N3CCCC3)nn12)C(F)(F)F
drg_620643	CC(C)Nc1nc(CCc2nc(nn2C)N2CCCC2)nn2c(C)c(C)nc12
drg_620645	Cc1nc2c(cc(CCc3nc(nn3C)N3CCCC3)nn2c1C)S(C)(=O)=O
drg_620653	CNC(=O)c1cc(CCc2nc(nn2C)N2CCCC2)nn2c(C)c(C)nc12
drg_620655	Cc1nc2cc(c(CCc3nc(nn3C)N3CCCC3)nn2c1C)C(F)(F)F
drg_622998	CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1
drg_623903	Nc1cc(c(cn1)-c1cc(nc(n1)N1CCOCC1)N1CCOCC1)C(F)(F)F
drg_626465	CCCOC(c1cc2nccc(C(O)=O)c2[nH]1)c1ccccc1Cl
drg_630369	COc1ccc2[C@H](CNc3cnccc3C(O)=O)CCCc2c1
drg_630417	ClCC(=O)N1CCC(CC1)NC(=O)c1cc(on1)C1CC1
drg_630693	CC=CCn1cc(-c2cccc(c2)C(=O)N(C)C)c2cc[nH]c2c1=O
drg_630771	CN(C)C(=O)c1cccc(c1)-c1cn(CCC=C)c(=O)c2[nH]ccc12
drg_631560	CC(C)NC(=O)COc1cccc(c1)-c1nc(Nc2ccc3[nH]ncc3c2)c2ccccc2n1
drg_635516	CC(C(O)=O)c1ccc(c(F)c1)-c1ccccc1
drg_636136	NCCC(O)c1cccc(OCC2CCCCC2)c1
drg_636140	NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1
drg_636152	NCCC(O)c1cccc(OCC2CCC(F)(F)CC2)c1
drg_636169	NCC[C@H](O)c1cccc(OCC2CCCCC2)c1
drg_636591	CN(C)c1ccc(cc1)C(=O)NCCCCCCC(=O)NO
drg_636657	COc1ccc(Cn2ccc3ccc(cc23)C(=O)NO)cc1
drg_646376	O[C@@H]1CN(CC[C@H]1C(O)=O)c1nn(C(=O)c2c(Cl)cccc2C2CC2)c2cccc(F)c12
drg_646594	Cn1cc(Nc2nccc(n2)N2C[C@@H]3CC[C@H](C2)N3C(=O)[C@@H]2CC2(F)F)cn1
drg_646938	C[C@@H]1[C@@H]2CN(C[C@]12NC(=O)[C@@H]1CC1(F)F)c1nc(Nc2cnn(C)c2)ncc1F
drg_651810	CC(C)[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2n(ncc2c1)-c1ccc(=O)n(C)c1)c1ccccc1
drg_660425	CC(C)c1nnc(s1)-c1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1
drg_664054	OC(CNC(=O)COc1cccc2cccnc12)CN1CCc2ccccc2C1
drg_664093	O[C@H](CNC(=O)COc1cccc2cccnc12)CN1CCc2ccccc2C1
drg_673162	CC(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc12
drg_673170	CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc12
drg_673178	Nc1ncnc2n(CC3CCNCC3)nc(Cc3cccc4ccccc34)c12
drg_673232	COc1ccc2cc(ccc2c1)-c1nn(C(C)C)c2ncnc(N)c12
drg_673234	CCOc1ccc2cc(ccc2c1)-c1nn(C(C)C)c2ncnc(N)c12
drg_673296	COc1ccc2cc(ccc2c1)-c1nn(CC2CCNCC2)c2ncnc(N)c12
drg_673298	CCOc1ccc2cc(ccc2c1)-c1nn(CC2CCNCC2)c2ncnc(N)c12
drg_673475	ONC(=O)[C@@H]1[C@@H]([C@H]1c1ccc(cc1)-c1ncc(F)cn1)c1ccccc1
drg_673478	ONC(=O)[C@@H]1[C@@H]([C@H]1c1ccc(cc1)-c1cnco1)c1ccccc1
drg_674683	Nc1ncnc2n(CC3CCNCC3)ncc12
drg_674691	CC(C)COc1ccc2cc(ccc2c1)-c1nn(CC2CCN(C)CC2)c2ncnc(N)c12
drg_674708	COc1ccc(cc1C)-c1nn(CC2CCNCC2)c2ncnc(N)c12
drg_674812	CC(=O)N1CCc2c(C1)c(Nc1ccc(cc1F)-c1cnn(C)c1)nn2C1CCOC1
drg_675128	CC(C)NC(=O)c1cccc(Nc2nn(CC3CC3)c3CCN(Cc23)C(C)=O)c1
drg_675291	CC(=O)N1CCc2c(C1)c(Nc1ccc(cc1F)-c1cnn(C)c1)nn2[C@H]1CCOC1
drg_679065	Cn1cnc2ccc(cc12)-c1ccnc(NCC(O)CN2CCc3ccccc3C2)c1
drg_679222	Cn1cnc2ccc(cc12)-c1ccnc(NC[C@H](O)CN2CCc3ccccc3C2)c1
drg_681471	CC1(C)Oc2ccc3C[C@@H](COc3c2C=C1)c1ccc(O)cc1O
drg_685111	C[C@@H](N1CN([C@H]2c3ccccc3CSc3ccccc23)n2ccc(=O)c(O)c2C1=O)C(F)(F)F
drg_685744	Nc1nonc1C(Nc1ccc(F)c(Cl)c1)=NO
drg_685899	Oc1n[nH]c(CCc2ccccc2)cc1=O
drg_690369	C[C@@H]1CC(=O)Nc2cccc(-c3ccc4n(C)nc(C5CC5)c4c3)c2N1
drg_690501	C[C@@H](Oc1ccc2NC(=O)C[C@@H](C)Nc2c1)c1ccccc1
drg_690515	C[C@@H]1CC(=O)Nc2ccccc2N1
drg_690596	C[C@@H]1CC(=O)Nc2cccc(-c3cnn(c3)C(C)(C)C)c2N1
drg_691280	COc1cccc(c1)N(C)S(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1
drg_691287	CN(c1ccc2ccccc2c1)S(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1
drg_692397	Clc1ccc(Cn2cnc3n(ncc3c2=O)C2CCS(=O)(=O)C2)cc1Cl
drg_692415	CC(=O)Nc1nc2ccc(Cl)cc2s1
drg_695634	Cc1csc(NC(=O)CN2C(=O)CCc3ccccc23)c1-c1ncn[nH]1
drg_695699	O=C(CN1C(=O)CCc2ccccc12)Nc1scc(C#N)c1-c1ncn[nH]1
drg_706996	CCn1c2nc(Cc3nc4ccccc4[nH]3)n(Cc3ccccc3)c2c(=O)[nH]c1=O
drg_707001	O=c1[nH]c(=O)c2n(Cc3ccccc3)c(Cc3nc4ccccc4[nH]3)nc2n1C1CC1
drg_707208	CC(C)c1ccc2oc3nc(N)c(cc3c(=O)c2c1)C(O)=O
drg_707240	Nc1nc2oc3ccc(cc3c(=O)c2cc1C(O)=O)C1CCC(F)(F)CC1
drg_707270	CC(C)c1ccc2oc3nc(N)c(cc3c(=O)c2c1)-c1nnn[nH]1
drg_707271	CCOC(=O)c1cc2c(nc1N)oc1ccc(cc1c2=O)C(C)C
drg_707277	CN(C)CCCc1ccc2oc3nc(N)c(cc3c(=O)c2c1)C(O)=O
drg_717018	C(Cc1cnc2ccccc2n1)c1nc(c[nH]1)-c1ccccc1
